TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-06 19:29:49,redwing_observed.csv,0.1142766072904691245402002680,0.912,0.42,2.939,0.0,0.793,0.38,1.79,11.64,1.288,2.208,0.322,6.29,1.607
2026-05-06 19:29:49,redwing_observed.csv,0.2136075246072307078990844236,0.95,0.66,0.538,0.0,0.919,0.549,1.56,11.93,2.13,2.211,0.1,6.2,4.085
2026-05-06 19:29:49,redwing_observed.csv,0.3172157409277169243096646943,0.812,0.657,1.995,0.0,1.023,0.186,3.43,11.84,1.661,3.9,0.014,7.58,4.975
2026-05-06 19:29:50,redwing_observed.csv,0.1463680579198631348712988289,0.997,0.537,2.917,0.0,1.219,0.064,2.33,11.74,1.395,1.403,0.366,6.31,4.167
2026-05-06 19:29:50,redwing_observed.csv,0.2406497799139407606001869878,1.049,1.601,2.011,0.0,1.493,0.205,3.36,11.03,1.695,2.053,0.39,6.19,1.675
2026-05-06 19:29:50,redwing_observed.csv,0.2901924878208880495349709621,1.136,0.64,1.004,0.0,1.267,0.795,3.13,11.62,2.594,3.737,0.063,5.75,3.249
2026-05-06 19:29:51,redwing_observed.csv,0.2564511129736300590918940390,0.805,1.057,3.287,0.0,0.931,0.42,3.32,11.55,0.861,3.67,0.393,5.96,4.89
2026-05-06 19:29:51,redwing_observed.csv,0.1202792263866503285844540881,1.085,0.557,2.201,0.0,1.367,0.443,0.82,11.7,3.813,2.953,0.333,7.52,1.129
2026-05-06 19:29:51,redwing_observed.csv,0.1272873232130436343740072135,0.972,1.835,2.4,0.0,0.711,0.153,1.56,11.15,1.842,3.192,0.331,6.82,3.612
2026-05-06 19:29:51,redwing_observed.csv,0.2859895402861998033930727263,0.745,1.884,2.767,0.0,1.379,0.333,3.27,11.42,1.899,4.991,0.043,5.73,2.96
2026-05-06 19:29:52,redwing_observed.csv,0.2385955649190885750272145518,1.011,0.54,1.188,0.0,1.285,0.085,3.48,11.06,2.925,5.567,0.29,5.64,1.062
2026-05-06 19:29:52,redwing_observed.csv,0.2055881138358477255347928994,1.181,0.657,3.286,0.0,1.071,0.056,2.37,11.11,0.929,1.291,0.074,6.01,2.312
2026-05-06 19:29:52,redwing_observed.csv,0.1678275931409011005612625668,1.238,0.353,0.659,0.0,1.092,0.564,2.26,11.45,2.557,5.697,0.352,5.72,2.073
2026-05-06 19:29:53,redwing_observed.csv,0.2471155464713447314044903353,0.72,1.603,2.865,0.0,0.916,0.564,3.05,11.84,3.021,2.463,0.124,7.38,2.166
2026-05-06 19:29:53,redwing_observed.csv,0.1237267996154120721958567089,0.76,1.907,3.22,0.0,1.363,0.418,1.44,11.96,2.572,2.284,0.171,7.35,3.926
2026-05-06 19:29:53,redwing_observed.csv,0.2100065801273486355550017314,1.136,1.553,2.437,0.0,1.314,0.335,2.71,11.96,1.385,1.786,0.281,7.18,3.788
2026-05-06 19:29:53,redwing_observed.csv,0.1279224035045800594270900561,0.915,0.779,1.749,0.0,0.984,0.37,0.6,12.0,3.453,4.331,0.244,6.73,1.166
2026-05-06 19:29:54,redwing_observed.csv,0.2657842804324672787007829279,1.131,0.607,2.988,0.0,1.018,0.11,3.06,11.71,0.805,2.169,0.221,7.61,3.725
2026-05-06 19:29:54,redwing_observed.csv,0.2659958883782267283466162613,0.873,1.593,0.552,0.0,0.865,0.482,0.92,11.17,3.794,2.4,0.039,7.96,4.695
2026-05-06 19:29:54,redwing_observed.csv,0.2290042635085435062222572868,0.91,1.064,2.808,0.0,1.466,0.238,3.12,11.44,2.769,2.389,0.097,6.55,3.62
2026-05-06 19:29:55,redwing_observed.csv,0.2370372955876240202567218168,0.969,1.174,2.035,0.0,1.097,0.579,0.79,11.84,1.466,2.553,0.171,6.03,4.347
2026-05-06 19:29:55,redwing_observed.csv,0.2951719674948689762866803638,0.647,1.318,2.882,0.0,0.939,0.563,1.45,11.6,1.167,1.495,0.015,6.04,4.991
2026-05-06 19:29:55,redwing_observed.csv,0.09690015976548288234163656037,0.709,0.637,1.934,0.0,1.273,0.047,2.11,11.41,2.555,3.152,0.323,5.63,3.386
2026-05-06 19:29:55,redwing_observed.csv,0.2668616935497479106949923296,0.931,1.863,2.465,0.0,1.4,0.629,2.23,11.47,1.298,2.697,0.052,6.89,2.329
2026-05-06 19:29:56,redwing_observed.csv,0.1852314944732545250766228852,1.242,0.401,1.087,0.0,1.115,0.493,2.68,11.88,2.052,1.791,0.367,7.63,2.222
2026-05-06 19:29:56,redwing_observed.csv,0.1162397017415198969062997890,1.146,0.481,1.761,0.0,1.251,0.422,0.95,11.13,3.125,5.801,0.372,6.84,2.968
2026-05-06 19:29:56,redwing_observed.csv,0.2210979791100851447574709621,0.604,1.904,2.825,0.0,1.099,0.338,2.89,11.9,2.183,5.782,0.156,6.84,3.491
2026-05-06 19:29:57,redwing_observed.csv,0.3053076616026571787154837825,0.815,1.439,0.993,0.0,1.115,0.765,2.66,11.75,1.562,2.781,0.057,7.57,1.066
2026-05-06 19:29:57,redwing_observed.csv,0.2119911063422154090002416174,0.662,1.899,1.335,0.0,1.135,0.03,3.03,11.38,1.886,5.458,0.378,6.32,4.578
2026-05-06 19:29:57,redwing_observed.csv,0.3166422547066565588618940390,1.19,1.845,2.493,0.0,1.13,0.458,3.07,11.89,0.875,4.707,0.157,7.55,1.247
2026-05-06 19:29:57,redwing_observed.csv,0.2387719678734775528723587826,0.594,1.654,1.503,0.0,1.354,0.426,0.99,11.64,2.339,2.06,0.055,6.73,2.773
2026-05-06 19:29:58,redwing_observed.csv,0.1676485299998784650756581330,0.749,0.752,2.543,0.0,1.396,0.735,1.39,11.66,2.466,3.533,0.293,5.9,2.511
2026-05-06 19:29:58,redwing_observed.csv,0.2309087100756486349911502259,1.053,1.769,2.489,0.0,1.315,0.467,0.81,11.11,3.662,3.818,0.138,7.34,4.617
