TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE
2026-05-06 09:42:32,house_sparrow_observed.csv,1.351340490799015876895325502,0.559,0.906,0.83,0.209,0.502,0.008,4.28,11.94,6.116,4.076,8.156,6.017,9.345,2.689,0.031,10.16,4.530,7.992,1.067,0.864
2026-05-06 09:42:32,house_sparrow_observed.csv,0.9231957060701203891508930396,0.796,3.409,0.525,0.568,0.642,0.023,6.09,10.58,11.508,13.065,9.95,7.630,6.635,8.626,0.242,9.63,8.202,13.004,3.399,1.725
2026-05-06 09:42:32,house_sparrow_observed.csv,3.187237565976884128237619769,0.725,1.243,1.142,0.437,0.298,0.16,3.52,11.77,6.044,2.948,9.141,4.311,4.341,4.281,0.234,9.18,6.401,6.507,6.295,1.748
2026-05-06 09:42:33,house_sparrow_observed.csv,2.210373232237212324834231401,0.76,1.175,4.48,0.577,0.683,0.134,4.13,11.7,10.220,9.671,10.768,9.931,8.567,11.295,0.092,10.82,5.597,4.645,6.549,1.335
2026-05-06 09:42:33,house_sparrow_observed.csv,0.9203530828921321975875018133,0.753,3.11,1.668,0.259,0.095,0.263,6.42,11.7,8.090,3.844,12.336,6.393,7.104,5.682,0.198,9.34,1.893,2.493,1.293,1.224
2026-05-06 09:42:33,house_sparrow_observed.csv,0.9442738963014085607716038853,0.778,3.097,3.274,0.541,0.04,0.333,5.29,11.59,2.470,2.599,2.340,6.036,7.895,4.176,0.206,10.17,10.309,10.447,10.171,1.669
2026-05-06 09:42:33,house_sparrow_observed.csv,0.8125090313657386831322465882,0.538,3.234,1.295,0.614,0.73,0.407,4.7,11.14,1.710,1.528,1.891,11.012,12.308,9.716,0.021,8.78,3.764,6.815,0.714,1.385
2026-05-06 09:42:34,house_sparrow_observed.csv,2.713341172336350180911201267,0.534,3.736,2.914,0.669,0.678,0.047,6.31,11.35,10.442,10.186,10.697,9.971,13.324,6.618,0.039,10.84,11.732,12.059,11.405,0.917
2026-05-06 09:42:34,house_sparrow_observed.csv,2.069538654376399375072745740,0.839,0.928,4.823,0.707,0.466,0.109,4.53,11.1,14.329,13.655,15.003,3.002,4.682,1.323,0.062,9.91,6.879,2.907,10.851,1.256
2026-05-06 09:42:34,house_sparrow_observed.csv,0.6225989836202519439832913482,0.709,3.937,3.332,0.143,0.65,0.061,5.2,11.13,13.541,19.537,7.545,2.472,2.191,2.753,0.241,10.75,8.683,8.308,9.058,1.694
2026-05-06 09:42:35,house_sparrow_observed.csv,1.082472567461694823963520471,0.994,2.769,5.289,0.464,0.568,0.328,5.91,11.89,10.585,18.618,2.552,10.253,8.61,11.896,0.121,8.84,7.866,2.104,13.627,1.417
2026-05-06 09:42:35,house_sparrow_observed.csv,0.7085601487558346961604646648,1.084,1.33,0.888,0.577,0.723,0.301,5.21,10.77,5.148,1.106,9.19,10.236,10.628,9.845,0.081,9.72,9.478,9.403,9.552,1.084
2026-05-06 09:42:35,house_sparrow_observed.csv,1.513243098047788795796420988,0.867,3.334,2.222,0.547,0.034,0.249,4.61,1.19,7.958,2.953,12.962,6.174,0.662,11.686,0.228,10.65,11.260,13.92,8.599,1.138
2026-05-06 09:42:36,house_sparrow_observed.csv,0.3648064224357483770296201935,1.049,3.181,0.598,0.302,0.657,0.449,4.39,10.7,0.792,1.223,0.362,5.815,0.89,10.74,0.183,10.18,3.364,6.127,0.6,0.801
2026-05-06 09:42:36,house_sparrow_observed.csv,1.749699617580405736252515535,0.651,0.256,2.525,0.15,0.258,0.346,4.73,11.71,9.088,17.353,0.824,9.087,6.962,11.212,0.086,8.9,8.164,5.593,10.736,1.255
2026-05-06 09:42:36,house_sparrow_observed.csv,1.479061058152100538144911349,0.63,1.332,5.922,0.337,0.593,0.421,4.7,1.29,6.800,10.104,3.495,12.376,13.069,11.684,0.109,9.85,7.234,4.153,10.315,1.763
2026-05-06 09:42:36,house_sparrow_observed.csv,0.8404705908666293988614948129,0.516,3.75,4.456,0.228,0.608,0.331,6.13,11.44,9.884,9.232,10.537,9.724,12.769,6.68,0.124,9.24,2.300,1.371,3.229,1.721
2026-05-06 09:42:37,house_sparrow_observed.csv,0.5819882936302423105655396080,0.773,1.782,0.671,0.512,0.321,0.067,6.03,11.8,4.499,2.102,6.896,6.241,12.017,0.465,0.045,8.76,8.332,11.156,5.509,1.344
2026-05-06 09:42:37,house_sparrow_observed.csv,2.425080732340941478263780360,0.75,2.251,5.914,0.467,0.123,0.165,4.17,10.62,15.566,13.058,18.073,8.550,8.679,8.42,0.13,9.81,9.056,10.845,7.266,0.878
2026-05-06 09:42:37,house_sparrow_observed.csv,0.9505543070243132199467349113,0.99,3.874,1.386,0.373,0.666,0.239,4.21,11.54,4.424,5.201,3.647,4.358,7.201,1.515,0.23,11.32,8.053,12.016,4.09,1.331
2026-05-06 09:42:38,house_sparrow_observed.csv,1.066364351579731569809017355,0.6,3.767,2.78,0.195,0.306,0.296,4.21,11.32,7.572,8.440,6.704,9.122,4.402,13.843,0.202,10.37,11.471,12.074,10.868,1.339
2026-05-06 09:42:38,house_sparrow_observed.csv,0.9349520508006693872257184422,0.533,0.733,3.379,0.311,0.236,0.029,3.79,1.47,9.117,14.665,3.569,7.475,1.081,13.869,0.109,10.85,5.208,6.468,3.949,1.055
2026-05-06 09:42:38,house_sparrow_observed.csv,0.2990228445800873093762107859,0.548,2.732,5.543,0.692,0.204,0.097,4.03,10.98,8.499,1.008,15.99,5.396,5.102,5.690,0.138,10.69,6.073,2.578,9.568,1.328
2026-05-06 09:42:39,house_sparrow_observed.csv,1.025876113197045371174984572,0.519,2.646,3.099,0.671,0.187,0.045,6.42,11.83,17.582,17.844,17.320,2.514,2.172,2.857,0.043,8.85,6.806,10.952,2.661,0.869
2026-05-06 09:42:39,house_sparrow_observed.csv,0.7617855854599216429628595922,0.751,1.48,5.414,0.201,0.287,0.17,5.63,1.31,19.264,20.000,18.528,5.995,0.627,11.363,0.238,9.34,10.523,9.662,11.384,1.399
2026-05-06 09:42:39,house_sparrow_observed.csv,1.687487126959269024435811207,0.727,2.471,3.365,0.355,0.161,0.098,6.35,11.68,12.744,11.974,13.513,11.661,12.028,11.294,0.106,11.28,7.414,4.729,10.098,1.248
2026-05-06 09:42:39,house_sparrow_observed.csv,1.908338037497606463910866971,0.562,1.791,2.556,0.52,0.598,0.075,6.19,1.34,13.218,16.614,9.822,9.786,7.351,12.22,0.197,11.42,8.284,6.897,9.671,0.917
