TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SCALE
2026-05-05 18:00:16,mute_swan_observed.csv,0.5745306455640711836680567816,1.889,1.492,0.477,0.059,0.389,0.115,1.2,10.44,1.374,2.983,0.239,5.89,4.284,1.165
2026-05-05 18:00:17,mute_swan_observed.csv,0.3981489492128971211400127000,1.658,1.348,0.721,0.347,1.087,0.113,11.9,11.87,4.878,2.654,0.297,5.2,3.843,1.138
2026-05-05 18:00:17,mute_swan_observed.csv,0.5219848143808677391130865966,1.355,1.249,0.801,0.444,0.333,0.336,2.22,10.31,2.294,1.558,0.112,6.06,4.156,0.817
2026-05-05 18:00:17,mute_swan_observed.csv,0.5344505744366924010569017379,0.653,0.721,0.403,0.375,0.544,0.221,1.97,10.9,4.569,1.949,0.077,5.33,3.04,0.876
2026-05-05 18:00:18,mute_swan_observed.csv,0.4933180159146559402183150815,1.04,0.357,2.025,0.17,1.074,0.302,1.87,9.66,4.879,4.128,0.033,4.39,1.256,1.198
2026-05-05 18:00:18,mute_swan_observed.csv,0.5887519432297238153602645937,1.574,0.784,0.338,0.176,1.019,0.024,1.42,10.04,3.356,1.072,0.121,5.22,4.975,1.467
2026-05-05 18:00:18,mute_swan_observed.csv,1.039758319363573699941577659,0.598,0.45,1.24,0.521,1.181,0.024,2.49,9.59,4.907,4.595,0.225,4.23,4.112,0.983
2026-05-05 18:00:18,mute_swan_observed.csv,0.8551159433804419835456443279,1.49,1.103,2.217,0.568,0.139,0.09,2.22,10.32,4.953,1.736,0.015,3.65,2.21,1.502
2026-05-05 18:00:19,mute_swan_observed.csv,0.5732459489996016470174412379,0.88,0.648,0.414,0.333,1.051,0.057,1.75,10.48,2.656,2.309,0.229,4.5,3.777,1.344
2026-05-05 18:00:19,mute_swan_observed.csv,0.4093988992847069990562361500,0.83,0.684,0.309,0.502,0.508,0.289,11.72,10.83,0.845,1.748,0.213,4.18,4.584,1.224
2026-05-05 18:00:19,mute_swan_observed.csv,0.4196562997851974667095399869,0.485,0.704,1.987,0.174,0.815,0.344,2.48,11.19,4.168,5.532,0.296,4.5,3.667,0.942
2026-05-05 18:00:20,mute_swan_observed.csv,0.7235618455042406571130933854,1.727,0.643,2.435,0.184,0.029,0.288,1.76,11.39,3.635,2.986,0.265,4.66,1.855,1.69
2026-05-05 18:00:20,mute_swan_observed.csv,0.6406732457563050058650205781,0.677,0.193,1.955,0.147,0.746,0.078,11.63,10.06,2.725,1.845,0.266,4.91,3.384,0.855
2026-05-05 18:00:20,mute_swan_observed.csv,0.3666414697558939728812526928,0.405,0.927,0.691,0.217,0.728,0.335,1.69,10.21,2.465,5.236,0.259,4.74,3.271,1.043
2026-05-05 18:00:21,mute_swan_observed.csv,0.5511473862876790547418962637,0.542,0.759,0.439,0.325,0.708,0.103,1.96,11.01,3.183,4.547,0.326,4.59,3.482,1.673
2026-05-05 18:00:21,mute_swan_observed.csv,0.5352064727444066139629713477,1.695,0.965,1.228,0.612,0.627,0.044,1.41,11.18,2.219,1.882,0.255,6.05,4.925,0.86
2026-05-05 18:00:21,mute_swan_observed.csv,0.3588383683269976753960085083,1.677,1.27,2.329,0.578,1.16,0.267,1.5,10.83,3.663,3.288,0.315,4.14,1.639,0.985
2026-05-05 18:00:21,mute_swan_observed.csv,0.8696615386766056138203278060,1.078,1.005,1.189,0.203,0.09,0.05,1.61,10.83,0.94,1.949,0.06,4.67,2.554,1.18
2026-05-05 18:00:22,mute_swan_observed.csv,0.5666324628670208598019439862,0.552,0.823,1.429,0.495,0.194,0.162,1.74,9.76,1.134,2.829,0.325,3.81,1.284,0.806
2026-05-05 18:00:22,mute_swan_observed.csv,0.5450055381816776656778442430,1.003,0.919,0.423,0.489,0.739,0.154,2.19,11.25,4.996,1.073,0.299,3.73,2.444,0.929
2026-05-05 18:00:22,mute_swan_observed.csv,0.4700478461277779141956484696,0.441,0.797,0.762,0.615,0.224,0.041,1.3,11.41,0.856,1.888,0.253,5.46,1.779,1.165
2026-05-05 18:00:23,mute_swan_observed.csv,0.5528635633042361410645166537,1.48,0.97,0.41,0.167,0.321,0.015,11.87,10.7,1.261,2.057,0.055,5.55,3.18,1.253
2026-05-05 18:00:23,mute_swan_observed.csv,0.4545517220136663765248240800,0.598,1.279,1.396,0.406,0.633,0.196,1.17,10.28,2.275,3.55,0.005,3.99,4.288,1.043
2026-05-05 18:00:23,mute_swan_observed.csv,0.5927779448242871655233887589,1.822,0.666,0.905,0.306,0.307,0.309,1.52,10.6,1.954,1.445,0.192,3.99,4.382,1.132
2026-05-05 18:00:24,mute_swan_observed.csv,0.5737751764039371551415336934,0.886,1.177,1.92,0.595,0.332,0.065,11.75,10.72,2.159,1.529,0.131,4.82,1.694,1.66
2026-05-05 18:00:24,mute_swan_observed.csv,0.5754843645070972700602183482,0.595,0.882,1.855,0.367,1.069,0.193,1.82,10.52,3.801,2.052,0.085,6.47,4.265,0.925
2026-05-05 18:00:24,mute_swan_observed.csv,0.6067386411034738064847879728,1.221,0.453,1.011,0.317,0.241,0.036,11.93,9.54,2.673,3.35,0.193,5.09,1.913,1.159
2026-05-05 18:00:24,mute_swan_observed.csv,0.3771512831784224839764065316,1.704,1.042,1.479,0.409,0.845,0.174,11.66,9.57,1.514,3.342,0.269,6.2,2.706,1.032
2026-05-05 18:00:25,mute_swan_observed.csv,0.6005979809720615409344212704,0.421,1.298,2.014,0.271,0.412,0.146,11.52,9.54,1.042,4.24,0.075,5.6,4.162,1.73
2026-05-05 18:00:25,mute_swan_observed.csv,0.5567797730424541271588035564,1.309,0.203,0.464,0.088,0.461,0.186,1.05,11.12,0.949,1.962,0.239,4.0,2.985,1.481
2026-05-05 18:00:25,mute_swan_observed.csv,0.3619289798752416433440165330,0.645,1.005,1.451,0.322,1.153,0.329,2.26,10.61,4.452,1.62,0.231,4.3,4.588,1.26
2026-05-05 18:00:26,mute_swan_observed.csv,0.6013769647508688515478478701,1.656,0.559,1.121,0.261,0.12,0.348,2.46,9.86,2.125,4.394,0.221,3.83,4.25,1.367
2026-05-05 18:00:26,mute_swan_observed.csv,0.5376634954417853399778538089,1.521,0.317,2.234,0.566,0.288,0.229,1.62,9.73,4.091,1.989,0.012,5.96,1.362,1.712
2026-05-05 18:00:26,mute_swan_observed.csv,0.3977377543069481102662020751,1.385,0.869,1.772,0.57,0.764,0.148,11.75,11.22,4.113,2.66,0.286,3.58,4.847,1.351
2026-05-05 18:00:27,mute_swan_observed.csv,0.4741505820422681588254423043,0.638,1.477,1.954,0.091,0.634,0.276,1.19,11.15,1.892,1.965,0.157,6.07,2.905,1.46
2026-05-05 18:00:27,mute_swan_observed.csv,0.5458885660247647239558800126,1.539,0.353,2.487,0.428,0.465,0.125,1.59,10.52,4.398,5.566,0.207,4.08,2.757,1.469
2026-05-05 18:00:27,mute_swan_observed.csv,0.4940300027260271208075360074,1.241,0.56,1.695,0.392,0.408,0.061,1.56,10.95,1.459,4.077,0.036,4.16,2.386,1.678
2026-05-05 18:00:27,mute_swan_observed.csv,0.5092597301889687001867038367,0.736,0.854,1.65,0.47,0.806,0.122,2.09,10.72,4.117,1.197,0.047,4.02,3.076,1.372
2026-05-05 18:00:28,mute_swan_observed.csv,0.6988768385547577020807364899,0.714,0.217,0.668,0.441,0.765,0.102,1.33,11.67,1.454,2.906,0.288,5.02,4.282,1.771
2026-05-05 18:00:28,mute_swan_observed.csv,0.6025593450104389351545432558,0.979,0.173,1.385,0.062,1.128,0.293,1.14,11.53,2.607,5.271,0.109,5.98,4.748,1.263
2026-05-05 18:00:28,mute_swan_observed.csv,0.3141611084232724503833269033,0.84,0.979,0.401,0.319,0.295,0.034,11.52,11.82,2.116,2.329,0.252,5.12,1.973,1.14
2026-05-05 18:00:29,mute_swan_observed.csv,0.6645291309912522471990500182,0.969,1.01,1.136,0.415,0.97,0.144,1.1,10.79,2.566,2.135,0.055,3.59,3.212,1.77
2026-05-05 18:00:29,mute_swan_observed.csv,0.5451773934783773279882671203,1.089,0.421,2.157,0.402,0.713,0.128,1.93,10.99,2.805,3.3,0.101,6.34,1.785,1.342
2026-05-05 18:00:29,mute_swan_observed.csv,0.5124459375047847225288510158,0.619,1.067,0.44,0.117,0.652,0.011,1.35,11.67,4.517,2.208,0.273,5.7,1.452,1.024
2026-05-05 18:00:29,mute_swan_observed.csv,0.4768677067572933809755082986,1.157,0.341,2.36,0.287,0.609,0.271,2.03,11.68,1.3,2.631,0.027,4.49,3.633,1.425
2026-05-05 18:00:30,mute_swan_observed.csv,0.5538848447617152569041498042,1.356,0.52,0.607,0.192,0.786,0.006,1.07,9.57,2.478,5.833,0.046,6.11,3.72,1.51
2026-05-05 18:00:30,mute_swan_observed.csv,0.7408098774885581227170152993,1.461,0.276,1.064,0.085,0.287,0.159,1.45,10.33,2.091,1.555,0.037,5.3,4.08,1.343
2026-05-05 18:00:30,mute_swan_observed.csv,0.4500362017486538731881447355,1.871,0.574,1.542,0.54,0.963,0.256,1.42,9.72,1.851,5.895,0.017,5.36,2.435,1.121
2026-05-05 18:00:31,mute_swan_observed.csv,0.5410185499927936568390630135,1.758,0.69,0.822,0.423,0.237,0.288,2.04,11.42,1.124,2.34,0.242,3.85,3.242,1.793
2026-05-05 18:00:31,mute_swan_observed.csv,0.3458161578009650027656958928,0.76,0.82,0.573,0.594,0.08,0.053,11.51,10.69,3.293,3.511,0.03,6.1,3.041,1.341
2026-05-05 18:00:31,mute_swan_observed.csv,0.4676274106440804032416446116,1.231,1.473,2.246,0.337,0.453,0.27,11.78,11.37,2.138,5.433,0.143,4.47,4.739,1.154
2026-05-05 18:00:32,mute_swan_observed.csv,0.4639019931738287606134417663,0.916,0.787,1.729,0.261,0.388,0.105,11.58,10.38,1.759,5.303,0.031,3.6,1.201,1.603
2026-05-05 18:00:32,mute_swan_observed.csv,0.5330237848397873136328031119,0.593,0.156,1.65,0.209,0.87,0.093,1.84,11.31,0.966,4.948,0.204,3.57,2.092,0.91
2026-05-05 18:00:32,mute_swan_observed.csv,0.5134052537329694356648435937,1.245,1.268,1.507,0.082,0.648,0.108,1.36,10.17,4.875,3.361,0.156,4.99,2.099,1.475
2026-05-05 18:00:32,mute_swan_observed.csv,0.3708704057828099354803432922,0.902,1.165,1.468,0.53,0.184,0.106,1.62,10.78,2.499,5.366,0.317,5.45,2.625,0.83
2026-05-05 18:00:33,mute_swan_observed.csv,0.5208726161674402219965090100,1.655,1.236,1.098,0.478,0.38,0.127,11.78,11.51,4.484,3.299,0.064,5.94,3.355,1.741
2026-05-05 18:00:33,mute_swan_observed.csv,0.5206528918421490947942086495,1.809,0.786,0.995,0.346,0.554,0.289,11.82,10.26,2.908,3.408,0.095,3.75,1.362,1.326
2026-05-05 18:00:33,mute_swan_observed.csv,0.4583569425021962856126730348,1.595,0.334,2.332,0.379,0.033,0.265,11.94,11.99,1.75,2.348,0.251,4.58,4.453,1.757
2026-05-05 18:00:34,mute_swan_observed.csv,0.6768276126975096283713321811,1.095,1.055,1.905,0.507,0.824,0.056,2.45,11.96,3.654,3.829,0.058,5.27,2.851,1.04
2026-05-05 18:00:34,mute_swan_observed.csv,0.6888166820060160500051385955,0.888,0.536,2.285,0.286,0.477,0.141,1.14,11.54,4.798,4.23,0.072,5.29,3.747,0.856
