TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-23 20:05:07,shoveler_observed.csv,0.1075170333368437879423222451,0.826,0.546,2.684,0.0,0.936,0.002,2.14,10.5,1.755,2.659,0.0,5.64,4.965
2026-05-23 20:05:07,shoveler_observed.csv,0.1147629275550593617106336062,0.831,0.372,2.171,0.0,0.775,0.583,1.33,11.64,2.087,3.312,0.259,6.93,2.65
2026-05-23 20:05:07,shoveler_observed.csv,0.2138832288509412455743333522,1.183,0.913,0.726,0.0,1.141,0.265,11.91,10.87,2.691,2.997,0.016,6.17,3.961
2026-05-23 20:05:07,shoveler_observed.csv,0.1216441509938229158996804422,0.706,1.043,0.983,0.0,1.045,0.128,1.14,11.7,3.616,5.831,0.185,6.47,3.309
2026-05-23 20:05:08,shoveler_observed.csv,0.2713401979428584861904959183,0.952,1.207,1.449,0.0,0.793,0.421,11.79,11.2,1.631,1.299,0.342,7.32,4.445
2026-05-23 20:05:08,shoveler_observed.csv,0.2983908335691433439633614312,1.211,1.415,2.033,0.0,1.112,0.771,11.94,11.63,3.499,3.422,0.398,6.28,3.057
2026-05-23 20:05:08,shoveler_observed.csv,0.0856853259936355856095313681,1.166,0.254,0.934,0.0,0.781,0.047,1.31,11.02,0.811,3.864,0.209,6.38,4.318
2026-05-23 20:05:09,shoveler_observed.csv,0.1234913349719130789349149660,1.19,1.447,1.243,0.0,0.708,0.184,1.81,10.74,1.007,1.141,0.025,6.31,1.956
2026-05-23 20:05:09,shoveler_observed.csv,0.1340830323287403024500801446,0.885,0.577,3.33,0.0,0.896,0.068,1.43,11.65,1.04,2.671,0.328,6.3,3.774
2026-05-23 20:05:09,shoveler_observed.csv,0.1754831487293469993630102041,1.104,1.941,1.659,0.0,1.204,0.41,1.15,11.4,2.814,4.013,0.034,5.7,1.051
2026-05-23 20:05:09,shoveler_observed.csv,0.1621393634498132917673285903,0.83,0.335,1.798,0.0,1.209,0.588,1.06,11.0,1.941,1.606,0.355,7.04,3.562
2026-05-23 20:05:10,shoveler_observed.csv,0.1746219809230173192285789872,0.821,0.804,0.467,0.0,1.199,0.192,2.25,10.19,2.936,4.258,0.117,6.54,3.187
2026-05-23 20:05:10,shoveler_observed.csv,0.09631995639237865690322184430,1.0,0.781,1.557,0.0,1.098,0.082,2.08,10.09,3.426,4.118,0.055,6.38,4.702
2026-05-23 20:05:10,shoveler_observed.csv,0.1711709965919997863319520030,1.23,1.571,1.298,0.0,1.488,0.576,1.95,11.04,2.856,4.467,0.081,6.59,3.202
2026-05-23 20:05:11,shoveler_observed.csv,0.1115198667901447514430102041,1.042,0.29,0.421,0.0,1.19,0.279,11.54,10.03,3.901,4.594,0.372,7.58,2.715
